0,0.2584049835537812
0.02,2.477411073543448
0.04,7.3858360743131986
0.06,1.0718524996662588
0.08,0.03343785405381407
0.1,0.017881728144273634
0.12,1.1062328725394028
0.14,0.0020342159132969717
0.16,0.04353100283173133
0.18,0.0014003796547032781
0.2,0.5626899708943814
0.22,0.04860523950570056
0.24,0.46090450653873044
0.26,0.5425935032124095
0.28,0.03486721708160854
0.3,0.18476705451262937
0.32,2.4976954245576026
0.34,0.068687751577891
0.36,0.7962713668110116
0.38,0.003781590717953226
0.4,0.21849300481612458
0.42,1.8909693059520987
0.44,0.10884555786673587
0.46,0.0005961955751075094
0.48,0.03326490383309919
0.5,0.6172576976787153
0.52,4.781364342519002
0.54,0.7478103065211119
0.56,0.2816684006094971
0.58,4.9794844119148225
0.6,1.3210509221171662
0.62,0.9576919709467893
0.64,0.34607644598976744
0.66,7.8208832438144835
0.68,0.05458899837835069
0.7000000000000001,0.28863333768210586
0.72,0.1824170072532089
0.74,0.1686351236563047
0.76,0.47381542062942045
0.78,0.7356890742266262
0.8,0.056789718893221854
0.8200000000000001,1.0055822338611227
0.84,0.1260054325588757
0.86,3.7510706419726985
0.88,0.22456436729531087
0.9,1.8285434458618524
0.92,1.8153231018442801
0.9400000000000001,0.0022023632087188696
0.96,2.9659472445521184
0.98,5.363465749571407
1,0.2607152130791764
1.02,2.524900252350195
1.04,2.676183568400015
1.06,4.470430525510106
1.08,0.6711135435885339
1.1,0.4849214384252506
1.12,0.016937930746390054
1.1400000000000001,4.08450181685692
1.16,0.7493609861369903
1.18,0.3102479086519541
1.2,0.11980202809341356
1.22,5.920856412631053
1.24,5.347885137069278
1.26,1.0126226064137471
1.28,2.351910216047154
1.3,1.567809414134073
1.32,0.41825125294677645
1.34,0.015498313698997828
1.36,2.8988558582426527
1.3800000000000001,2.1385786017769743
1.4000000000000001,4.334065965196442
1.42,1.0899047404709108
1.44,2.8638753619980317
1.46,2.1743756888767294
1.48,3.595420582152864
1.5,1.945058221518562
1.52,2.2418210894049544
1.54,0.815546137194651
1.56,2.03878084097338
1.58,0.00017964042993117688
1.6,0.5214482907618587
1.62,0.22220762131754113
1.6400000000000001,5.665915968869674
1.6600000000000001,7.080306705077517
1.68,3.31206481437176
1.7,6.854270598683079
1.72,1.9385934709871573
1.74,3.2460177107165493
1.76,0.9824472669466762
1.78,5.759838144295277
1.8,6.973082527125566
1.82,4.913003408400724
1.84,6.53410261228642
1.86,1.0225570437706137
1.8800000000000001,0.5761046152592577
1.9000000000000001,1.575802775520851
1.92,0.7033540962482004
1.94,0.8895639662390289
1.96,3.2856893933092164
1.98,2.5215874146241872
2,8.69287036860369
2.02,4.869713339422329
2.04,2.1471145175633017
2.06,2.3547539041518886
2.08,4.8026733770366565
2.1,4.753060703402651
2.12,7.60606656372312
2.14,3.2621515342554823
2.16,1.933013021612092
2.18,2.21726332206139
2.2,2.0018764044704285
2.22,0.03101351140946487
2.24,1.2572783920169912
2.2600000000000002,3.29972916539159
2.2800000000000002,3.4818670790446067
2.3000000000000003,2.6349472198487027
2.32,6.7712328393960854
2.34,3.4929620551703753
2.36,7.024726791325473
2.38,2.319864501969152
2.4,2.3594523227258746
2.42,2.169858417905949
2.44,0.11070173709566208
2.46,0.8282010299836305
2.48,4.823476777312524
2.5,0.8072464432794504
2.52,10.641430277413466
2.54,4.227339606072525
2.56,2.0317144983728768
2.58,12.42183400922601
2.6,2.2089528435526735
2.62,8.958491606128327
2.64,9.165517192486995
2.66,5.354025999327085
2.68,4.206994097161856
2.7,0.5816692851325819
2.72,5.75823501558028
2.74,1.2635007589169056
2.7600000000000002,2.108337892004881
2.7800000000000002,6.111568961741148
2.8000000000000003,8.436047429652648
2.82,7.057185747296479
2.84,1.1385709726904059
2.86,6.644260061107994
2.88,0.00008303906173140124
2.9,3.039006846036819
2.92,17.095574510303194
2.94,0.9400836704820464
2.96,1.0500924221042947
2.98,0.9419095808877906
3,0.01958423110629734
3.02,4.441267658827817
3.04,3.680856060226125
3.06,0.042452783180430796
3.08,18.11901333365942
3.1,5.157131327980542
3.12,11.77802361252685
3.14,4.3621844491218615
3.16,2.544734007122888
3.18,7.227062808827885
3.2,1.966169208143907
3.22,8.247704405046786
3.24,12.72345196751593
3.2600000000000002,1.4580733523109306
3.2800000000000002,5.019247912761246
